0.000000000000000000e+00,1.652302578814446588e-01,3.115742424967741786e-01,4.395512428659952286e-01,5.426309654942031990e-01,6.277460267363816904e-01,6.912818706478148778e-01,7.374211974080031595e-01,7.709698737574006699e-01,7.942312509915097074e-01,8.084450448512334741e-01,8.169412125402374381e-01,8.223489450417579283e-01,8.277799093372300021e-01,8.271215640795213098e-01,8.275593285605403748e-01,8.261644963041290257e-01,8.247747901290831685e-01,8.222360892148717904e-01,8.209725511704054624e-01,8.177629529108420003e-01,8.135124863333292877e-01,8.112104386338810924e-01,8.067692495129094032e-01,8.032952676136665415e-01,8.005949053780753166e-01,7.973679652515738292e-01,7.936790347962473513e-01,7.873919933958616335e-01,7.813247878980122962e-01,7.746560443135990237e-01,7.673511947968527647e-01,7.581123230676346525e-01,7.490020725032877635e-01,7.401638574425900563e-01,7.291997082336668656e-01,7.185703191635369746e-01,7.082167007701789530e-01,6.957033883594047063e-01,6.805146075124968164e-01,6.653014405760770966e-01,6.489238264491984376e-01,6.305944232061586607e-01,6.104290514237233900e-01,5.875884292950952492e-01,5.641886934814206445e-01,5.381466158903714936e-01,5.121997543622984761e-01,4.850195375029199840e-01,4.536478227112507589e-01,4.187367172516581193e-01,3.835120052507978716e-01,3.469240439801422604e-01,3.101749667125331400e-01,2.691165734324809100e-01,2.276138483709916338e-01,1.822273516060831655e-01,1.359273354608123430e-01,8.996782310989540066e-02,4.004352015195531550e-02,-8.319925645842779147e-03,-5.970217058844429214e-02,-1.067940345917366141e-01,-1.580978360751175704e-01,-2.086340673651512212e-01,-2.586260394127322115e-01,-3.052273532799980038e-01,-3.507741692007336209e-01,-3.931979571489820358e-01,-4.365122261017542749e-01,-4.759371073397121177e-01,-5.124046891647598967e-01,-5.479573141116931279e-01,-5.803650507528753666e-01,-6.081030736430184103e-01,-6.350934622210725466e-01,-6.595178038471969373e-01,-6.823180712285725757e-01,-7.013156705637394461e-01,-7.203670311440802942e-01,-7.353544332317837329e-01,-7.489263969231978457e-01,-7.609040891191649614e-01,-7.695152926053475673e-01,-7.803649393377031229e-01,-7.872772108783370193e-01,-7.938831285989237374e-01,-8.010665532718487247e-01,-8.073759532685127471e-01,-8.126836273827151569e-01,-8.183520424352861422e-01,-8.218699560131097481e-01,-8.262332791760631512e-01,-8.298824881891763150e-01,-8.309123263555682204e-01,-8.338092701297477038e-01,-8.370793629281386705e-01,-8.373703545072801457e-01,-8.399343741524042395e-01,-8.414086966059232120e-01,-8.437573672934473024e-01,-8.438430212054709445e-01,-8.433467917404555703e-01,-8.419806467480018819e-01,-8.430517220230112629e-01,-8.430675778276532917e-01,-8.441860980806573655e-01,-8.462977702169708349e-01,-8.448881312201256266e-01,-8.448475174104547181e-01,-8.437689946253643658e-01,-8.416492744152190841e-01,-8.406093834558828748e-01,-8.395387649427262788e-01,-8.374843189586014258e-01,-8.361199483755653583e-01,-8.339151603592088735e-01,-8.327589262973429385e-01,-8.299337496592382735e-01,-8.264810566893765476e-01,-8.235653830393706576e-01,-8.200539073289446756e-01,-8.156100229258489431e-01,-8.116374687894898354e-01,-8.057168703592728631e-01,-7.990019797160067272e-01,-7.937614699752709724e-01,-7.878644533790132298e-01,-7.817795271023355586e-01,-7.772014616703138978e-01,-7.708983905361175282e-01,-7.633873973152746073e-01,-7.537175319047716426e-01,-7.451178182023150409e-01,-7.362973407180481988e-01,-7.265760836326892180e-01,-7.148822669843020172e-01,-7.021086092737998108e-01,-6.900895258979632407e-01,-6.759757883407795376e-01,-6.601195093974274730e-01,-6.450584094141361691e-01,-6.266146006897094223e-01,-6.073769921223726165e-01,-5.871640094403488552e-01,-5.652976941271026234e-01,-5.420254558683980095e-01,-5.145960551332176003e-01,-4.869980745283308265e-01,-4.576936707350152678e-01,-4.239030895397435383e-01,-3.887891800470131276e-01,-3.542803564121446702e-01,-3.165541862747181523e-01,-2.748786174021349282e-01,-2.340194851291443612e-01,-1.902898878727113385e-01,-1.406340392569443432e-01,-9.113078003107873137e-02,-4.557178297679251311e-02,4.832859160310717939e-03,5.791213245167448065e-02,1.098314126462081319e-01,1.576128482093232808e-01,2.086986126560858856e-01,2.574005210194386661e-01,3.055776265180185081e-01,3.510540566175580635e-01,3.977662962997266516e-01,4.411635888353913071e-01,4.809974781073184102e-01,5.188565129320702463e-01,5.551743600346734642e-01,5.826583973384716897e-01,6.100804198577151061e-01,6.345825630269099626e-01,6.581312832058985318e-01,6.807678279414376421e-01,6.995304185559976240e-01,7.192456895150495244e-01,7.354764311169086355e-01,7.474704661000386441e-01,7.581637464274132432e-01,7.676888113875658393e-01,7.784481052219934805e-01,7.892705187284541068e-01,7.977116056175739267e-01,8.044531324137420558e-01,8.123915882825364365e-01,8.178931429488636162e-01,8.213467554429749740e-01,8.245355080927351255e-01,8.291343590973281330e-01,8.320212749501230132e-01,8.356281196150106005e-01,8.368545214744356198e-01,8.385145610415393191e-01,8.407056016870255721e-01,8.419244252734804368e-01,8.442598377881861405e-01,8.441639444171769036e-01,8.439798932398753228e-01,8.441788817021926850e-01,8.445436690163907745e-01,8.464088190357024200e-01,8.447457793215950028e-01,8.457879985884132479e-01,8.434171842472513170e-01,8.441249370235700544e-01,8.445454812167210168e-01,8.425039819356053838e-01,8.404935073509610666e-01,8.390180177379900073e-01,8.392693718925704482e-01,8.377435120414605807e-01,8.369939094657109502e-01,8.357072257736081200e-01,8.320065458807645031e-01,8.294778192104708125e-01,8.257444657035434288e-01,8.219913762351869213e-01,8.197840806171934336e-01,8.165693537346786490e-01,8.125004147901589979e-01,8.088361608977872041e-01,8.040190880359162628e-01,7.991591445542755023e-01,7.927205501549354771e-01,7.873636315700043298e-01,7.808370802669233335e-01,7.739580512540134016e-01,7.663276154130722606e-01,7.579726294244455431e-01,7.479666979516595982e-01,7.383174601804909365e-01,7.270593390709022552e-01,7.153767973882479980e-01,7.036831715023897926e-01,6.885181103105846301e-01,6.749050863637736652e-01,6.607056196145727478e-01,6.441595401444709657e-01,6.253017011236068345e-01,6.072851669448047218e-01,5.866161981471484932e-01,5.630802707153919062e-01,5.401762996193772981e-01,5.131847935134941086e-01,4.889271280497265448e-01,4.565211763687252455e-01,4.232956450789199798e-01,3.877945334704537284e-01,3.520704920961369444e-01,3.117197787950445886e-01,2.701010252777864551e-01,2.298217466835437428e-01,1.821150208181376295e-01,1.370041088205480595e-01,8.784038161580703941e-02,3.905190905508468951e-02,-1.192283233946413341e-02,-6.179680884295181420e-02,-1.131285765116850778e-01,-1.645260121280687493e-01,-2.148042696257110029e-01,-2.607879604592008294e-01,-3.098950672797657901e-01,-3.569851921266378181e-01,-3.987457561243993309e-01,-4.386859919981971889e-01,-4.793339338363043489e-01,-5.151196397322167497e-01,-5.473336557697083826e-01,-5.773706904344637625e-01,-6.045648857344078086e-01,-6.312623726650324896e-01,-6.563154940553160843e-01,-6.759696905858227911e-01,-6.949641363043213005e-01,-7.145244202135444533e-01,-7.322564927859344097e-01,-7.459498739854025784e-01,-7.598024824688727197e-01,-7.710636949565990994e-01,-7.798876988993753701e-01,-7.889333515345129388e-01,-7.953906038186080441e-01,-8.036413973739898742e-01,-8.084780716688987345e-01,-8.138166158002876349e-01,-8.181137469149474262e-01,-8.239099575191372038e-01,-8.289304738624845292e-01,-8.324859804923279150e-01,-8.332528112321105906e-01,-8.361733278155943916e-01,-8.377124837816383174e-01,-8.390600574987266969e-01,-8.402915848887987371e-01,-8.411755534774234544e-01,-8.423201494950891544e-01,-8.428273147827781697e-01,-8.429239848711306271e-01,-8.430514018194080750e-01,-8.425605920845126162e-01,-8.431925903465342653e-01,-8.415957568558540824e-01,-8.409061501372794289e-01,-8.407610845493065366e-01,-8.409430465238034724e-01,-8.409011755913047281e-01,-8.413202229289852285e-01,-8.410709751005291945e-01,-8.403723419843780462e-01,-8.381602164646477782e-01,-8.338524873024730777e-01,-8.310678987707100784e-01,-8.290144522630791268e-01,-8.259940144937998330e-01,-8.251859871911250144e-01,-8.221599076011091300e-01,-8.187912149529932293e-01,-8.137396253749915598e-01,-8.099407839517989149e-01,-8.037099256312274509e-01,-8.019060403366119472e-01,-7.978730122219698240e-01,-7.933718579786557257e-01,-7.869370988307494708e-01,-7.789466099117450248e-01,-7.697707310851841234e-01,-7.606817745486326166e-01,-7.524170040193348674e-01,-7.458312879112330984e-01,-7.334291542030901834e-01,-7.244809543221475412e-01,-7.136524865227259484e-01,-7.014125010329140819e-01,-6.877666588660210634e-01,-6.732989459379484787e-01,-6.561797477585685767e-01,-6.418350796961052041e-01,-6.203478353930558242e-01,-6.023592641308989082e-01,-5.824933790676670720e-01,-5.620686931257667940e-01,-5.363650586292069145e-01,-5.089983558097401772e-01,-4.810787280569572277e-01,-4.504087822282247799e-01,-4.189573388016901712e-01,-3.845076187521745958e-01,-3.500260231634292341e-01,-3.126699153794526564e-01,-2.710722929494934763e-01,-2.258451344158881602e-01,-1.776324927452339331e-01,-1.294036593221925269e-01,-8.371381324463485207e-02,-3.343891821392193375e-02,1.848093590829362476e-02,6.843844982907207330e-02,1.163153323131886768e-01,1.681110586418207986e-01,2.192927997211263080e-01,2.635214072021665466e-01,3.103100377450962455e-01,3.535394659179087462e-01,3.973580215726328912e-01,4.404827535342789591e-01,4.804443226850675375e-01,5.161864574207003509e-01,5.517094200555757721e-01,5.827535516953491479e-01,6.126287752402790332e-01,6.377904881061887687e-01,6.606736565946339512e-01,6.821265600292015785e-01,7.004661773521841939e-01,7.185595041567979235e-01,7.352076087191350418e-01,7.509226392001779882e-01,7.631329555921232410e-01,7.719115555583033750e-01,7.821595958434041096e-01,7.912699458347779435e-01,8.011015320931016426e-01,8.057930863355690088e-01,8.121618773475401953e-01,8.176657641132973886e-01,8.203113588666383071e-01,8.239907477374647238e-01,8.261997868425842162e-01,8.278962728914613933e-01,8.305001401042998443e-01,8.334415890373866320e-01,8.343427765658872897e-01,8.370204398685082703e-01,8.381007933509736496e-01,8.407382370276716976e-01,8.415120367951746116e-01,8.412663938404338904e-01,8.421213779523611942e-01,8.429915403133003693e-01,8.430948950008038123e-01,8.443585364000369964e-01,8.458131839215655701e-01,8.455423099630851036e-01,8.453114850284818571e-01,8.434519846334680437e-01,8.422599769293949157e-01,8.420689918704736820e-01,8.400692200361138395e-01,8.385020022862310629e-01,8.370846347268099397e-01,8.352943562194843352e-01,8.335985432062201772e-01,8.307769026774338705e-01,8.278758126334756495e-01,8.260892109702161479e-01,8.223360260696134239e-01,8.195993252397966167e-01,8.154630096879146306e-01,8.123134928176114489e-01,8.083019152503777560e-01,8.039433201330854484e-01,7.998111775349892039e-01,7.951321968929688788e-01,7.879291091033071570e-01,7.813965150008918004e-01,7.741075730145414724e-01,7.659961582084242604e-01,7.569946324233367552e-01,7.488352189464495545e-01,7.388178729673584577e-01,7.298110653561181715e-01,7.188113445429871184e-01,7.081318509116040216e-01,6.950568559796674872e-01,6.808235578553182288e-01,6.657442660931642830e-01,6.513985165793797494e-01,6.342426246495288522e-01,6.123035107892085271e-01,5.892504783500447374e-01,5.657485574427354447e-01,5.403079735547975382e-01,5.133040292388837411e-01,4.855682230050649140e-01,4.551424993531626439e-01,4.239194719627518704e-01,3.890204740288828456e-01,3.521281261303245147e-01,3.132399864086307661e-01,2.736125812393175871e-01,2.307763032115416613e-01,1.865468188428164031e-01,1.381628973230337731e-01,9.020437450497083287e-02,4.157888434863870469e-02,-9.889306728333919702e-03,-6.074014720919760496e-02,-1.109891814701687990e-01,-1.624600192219465833e-01,-2.116500553138861429e-01,-2.604495404344646103e-01,-3.079725771463466821e-01,-3.536871103393253168e-01,-4.017154942273133411e-01,-4.426007859548052870e-01,-4.807743483059231937e-01,-5.190007578605787542e-01,-5.518797656550118447e-01,-5.841964874176448497e-01,-6.139681411884060358e-01,-6.388804764156249538e-01,-6.637472276119519288e-01,-6.877046797704623460e-01,-7.042685642292353387e-01,-7.211703999396262832e-01,-7.389252579999538995e-01,-7.518943075314018509e-01,-7.646467745635130431e-01,-7.734272317063418667e-01,-7.823715353362876712e-01,-7.902070145386159705e-01,-7.985029334262246925e-01,-8.053231273793505229e-01,-8.128238829141534172e-01,-8.183544829482819472e-01,-8.228207148265531679e-01,-8.275651219073053566e-01,-8.299731254685489557e-01,-8.334039580560363980e-01,-8.348704296121804980e-01,-8.367473648646295281e-01,-8.383227966280469845e-01,-8.404074338552003365e-01,-8.398033678568986860e-01,-8.436048242408167308e-01,-8.432603399764814212e-01,-8.438341087046717925e-01,-8.451944582640018577e-01,-8.442882496928090230e-01,-8.449079750651103948e-01,-8.450980230759520540e-01,-8.440912276855068175e-01,-8.426144012005636341e-01,-8.411386832873655184e-01,-8.408696199994565301e-01,-8.413021714514660188e-01,-8.410649469898707764e-01,-8.417043304546331095e-01,-8.401754237176586315e-01,-8.410057314820809093e-01,-8.381929287302778420e-01,-8.360175111823752170e-01,-8.335957771128709171e-01,-8.304490743224000049e-01,-8.271006661344767474e-01,-8.237267431155551600e-01,-8.209783987505027136e-01,-8.168925245669849122e-01,-8.142624210870428314e-01,-8.093385714793779329e-01,-8.053733641805752574e-01,-8.007062394308568365e-01,-7.940930323869385132e-01,-7.880706845650792269e-01,-7.827085119739047858e-01,-7.757884938085842785e-01,-7.653819495647545823e-01,-7.573110093327881653e-01,-7.482187316925347220e-01,-7.390158753166961025e-01,-7.295061049112855356e-01,-7.153938693130621473e-01,-7.024333439441604598e-01,-6.898159847515972221e-01,-6.743528995810810223e-01,-6.589975770926803644e-01,-6.430465130452809319e-01,-6.262267474563817382e-01,-6.082357768383543917e-01,-5.872332586170561086e-01,-5.639147395618964165e-01,-5.382376985527151936e-01,-5.110603552012092932e-01,-4.809341919981261482e-01,-4.493595701166140377e-01,-4.175171193832280525e-01,-3.846611465988893364e-01,-3.454323730574436757e-01,-3.074541861748462668e-01,-2.657879795628688702e-01,-2.248538563603858509e-01,-1.789830597284377545e-01,-1.348098544386820696e-01,-8.924544522070512742e-02,-3.846280186909189353e-02,9.840505051748937859e-03,6.017035825303113095e-02,1.137055024348039567e-01,1.658422299132558675e-01,2.129091117449923853e-01,2.629197583435186614e-01,3.108829606908892762e-01,3.598873561927789511e-01,4.052380015680553949e-01,4.477212128458081808e-01,4.879377964096174858e-01,5.257588233714951542e-01,5.577636059114419176e-01,5.868963114161912520e-01,6.139345190550933307e-01,6.394165477667070885e-01,6.625842083593422860e-01,6.834351961684920207e-01,7.027752494020487184e-01,7.204210401377898476e-01,7.352690688635525884e-01,7.490672151857552530e-01,7.610231935331457365e-01,7.703899159566385269e-01,7.799700733870474911e-01,7.896674019172694736e-01,7.967013273217509184e-01,8.041203212260139566e-01,8.079055370352365983e-01,8.128305126545916082e-01,8.192002385838994538e-01,8.232278586670574994e-01,8.264054597356272902e-01,8.287510887384094138e-01,8.305519290574157054e-01,8.328338969133001202e-01,8.362274605783844850e-01,8.393160411894554640e-01,8.408031118303853635e-01,8.408961053350940684e-01,8.412109035323038775e-01
