CoreSize,left peak dmdH_peak,left peak He_peak,left peak fwhm_left,left peak fwhm_right,right peak dmdH_peak,right peak He_peak,right peak fwhm_left,right peak fwhm_right
0,224.9981921003017,-0.008404652866187336,-0.00424939873096823,-0.011969123233657716,221.16901914980463,0.008325385210128879,0.004147694023006558,0.01191255781507429
1,290.1407891719735,-0.008155828503547473,-0.005016779800162316,-0.010675886752953903,285.53307939514815,0.00801602852059792,0.004865995561162706,0.010574248696705186
