sigma,left peak dmdH_peak,left peak He_peak,left peak fwhm_left,left peak fwhm_right,right peak dmdH_peak,right peak He_peak,right peak fwhm_left,right peak fwhm_right
0,28.782489954805566,-0.00046387207023102384,0.014616004409461035,-0.01471142920589658,28.603706218549586,-0.00010506950510615194,-0.01492336377812031,0.014635051915377017
1,29.23434027164,0.0005078418672324605,0.01450689062244057,-0.014462119440957311,28.802415704174873,0.0002928590359678982,-0.014575433892457967,0.015464761500770897
2,33.10528730485098,-0.0004345576127791293,0.010477741196338288,-0.0103149239092927,33.83043231381198,3.73504392869558e-05,-0.010344814432562043,0.010618908637298368
3,41.95175964762114,-0.0014971545463132768,0.006793547922005282,-0.008645267131599584,42.22989240146133,0.0014268311431177019,-0.006769246971667127,0.00861188644681173
4,42.41743208695402,-0.00801122268316045,0.0039028762957805125,-0.013271073212407291,42.65446811011713,0.007800242886387563,-0.0033254299453701385,0.013346636126653145
